SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,OPPPONENTS
22007,977,20700026,"NOV 02, 2007",LAL @ PHX,W,28,6,15,0.4,1,3,0.333,3,3,1,3,8,11,4,3,0,5,0,16,27,0,PHX
22007,977,20700002,"OCT 30, 2007",LAL vs. HOU,L,43,13,32,0.406,1,3,0.333,18,27,0.667,0,8,8,4,4,1,5,4,45,3,0,HOU
22006,977,20601227,"APR 18, 2007",LAL @ SAC,W,34,12,19,0.632,0,2,0,10,12,0.833,1,6,7,6,1,0,1,4,34,8,0,SAC
22006,977,20601202,"APR 15, 2007",LAL vs. SEA,W,42,18,25,0.72,3,6,0.5,11,13,0.846,2,6,8,3,2,0,1,2,50,6,0,OKC
22006,977,20601185,"APR 13, 2007",LAL @ PHX,L,42,7,26,0.269,1,6,0.167,2,2,1,1,5,6,4,1,1,2,2,17,-19,0,PHX
22006,977,20601174,"APR 12, 2007",LAL vs. LAC,L,48,17,33,0.515,1,4,0.25,15,15,1,0,9,9,1,2,0,3,3,50,-8,0,LAC
22006,977,20601154,"APR 09, 2007",LAL @ DEN,L,46,9,30,0.3,1,5,0.2,4,5,0.8,0,5,5,10,1,0,4,1,23,0,0,DEN
22006,977,20601144,"APR 08, 2007",LAL vs. PHX,L,44,14,25,0.56,1,5,0.2,5,5,1,0,3,3,7,1,1,5,2,34,-10,0,PHX
22006,977,20601133,"APR 06, 2007",LAL @ SEA,W,41,13,27,0.481,1,4,0.25,19,24,0.792,1,4,5,6,3,1,1,2,46,-1,0,OKC
22006,977,20601118,"APR 04, 2007",LAL @ LAC,L,45,13,34,0.382,0,3,0,3,4,0.75,0,7,7,3,2,2,4,3,29,3,0,LAC
22006,977,20601107,"APR 03, 2007",LAL vs. DEN,L,45,14,31,0.452,0,5,0,11,11,1,0,3,3,4,0,3,3,3,39,-6,0,DEN
22006,977,20601099,"APR 01, 2007",LAL vs. SAC,W,38,6,14,0.429,1,2,0.5,6,6,1,0,2,2,13,3,1,4,1,19,13,0,SAC
22006,977,20601081,"MAR 30, 2007",LAL vs. HOU,L,48,19,44,0.432,3,9,0.333,12,14,0.857,1,1,2,2,0,0,3,2,53,1,0,HOU
22006,977,20601057,"MAR 27, 2007",LAL vs. MEM,L,44,7,26,0.269,3,7,0.429,6,9,0.667,3,2,5,5,3,0,1,0,23,-1,0,MEM
22006,977,20601044,"MAR 25, 2007",LAL vs. GSW,W,46,15,33,0.455,4,11,0.364,9,11,0.818,4,5,9,0,1,1,7,2,43,7,0,GSW
22006,977,20601027,"MAR 23, 2007",LAL @ NOK,W,47,16,29,0.552,2,5,0.4,16,16,1,1,6,7,1,0,1,1,2,50,12,0,NOP
22006,977,20601016,"MAR 22, 2007",LAL @ MEM,W,45,20,37,0.541,3,7,0.429,17,18,0.944,2,3,5,4,0,0,2,4,60,2,0,MEM
22006,977,20600994,"MAR 18, 2007",LAL vs. MIN,W,45,17,35,0.486,4,9,0.444,12,14,0.857,1,5,6,3,3,0,3,1,50,12,0,MIN
22006,977,20600977,"MAR 16, 2007",LAL vs. POR,W,50,23,39,0.59,8,12,0.667,11,12,0.917,1,6,7,3,3,0,2,3,65,4,0,POR
22006,977,20600969,"MAR 15, 2007",LAL @ DEN,L,38,9,19,0.474,0,5,0,7,8,0.875,2,3,5,9,0,0,1,4,25,-22,0,DEN
22006,977,20600941,"MAR 11, 2007",LAL vs. DAL,L,37,6,19,0.316,0,2,0,13,18,0.722,2,7,9,3,0,0,5,1,25,-12,0,DAL
22006,977,20600919,"MAR 09, 2007",LAL @ PHI,L,44,12,27,0.444,3,7,0.429,3,3,1,0,4,4,4,1,0,3,4,30,-21,0,PHI
22006,977,20600902,"MAR 06, 2007",LAL @ MIN,L,53,13,30,0.433,3,10,0.3,11,13,0.846,3,10,13,8,2,3,4,3,40,-1,0,MIN
22006,977,20600890,"MAR 04, 2007",LAL @ PHX,L,45,11,28,0.393,1,5,0.2,8,10,0.8,1,3,4,6,1,1,3,1,31,-3,0,PHX
22006,977,20600878,"MAR 02, 2007",LAL vs. SAC,L,41,10,22,0.455,1,5,0.2,9,9,1,0,4,4,10,0,0,1,3,30,-14,0,SAC
22006,977,20600847,"FEB 26, 2007",LAL @ UTA,W,44,7,21,0.333,0,4,0,21,24,0.875,2,6,8,4,2,0,4,3,35,6,0,UTA
22006,977,20600838,"FEB 25, 2007",LAL @ GSW,W,36,9,23,0.391,2,8,0.25,6,7,0.857,1,5,6,6,3,0,4,2,26,17,0,GSW
22006,977,20600825,"FEB 23, 2007",LAL vs. BOS,W,31,13,23,0.565,5,7,0.714,7,9,0.778,0,2,2,9,5,0,3,1,38,16,0,BOS
22006,977,20600809,"FEB 21, 2007",LAL vs. POR,L,40,8,22,0.364,0,3,0,9,11,0.818,3,5,8,6,2,1,1,3,25,10,0,POR
22006,977,20600789,"FEB 15, 2007",LAL vs. CLE,L,41,9,22,0.409,2,7,0.286,14,15,0.933,1,5,6,5,2,0,6,3,34,-3,0,CLE
22006,977,20600774,"FEB 13, 2007",LAL vs. NYK,L,38,9,20,0.45,2,4,0.5,11,11,1,3,4,7,4,2,0,1,1,31,0,0,NYK
22006,977,20600759,"FEB 11, 2007",LAL @ CLE,L,44,12,24,0.5,1,5,0.2,11,11,1,0,7,7,6,1,0,4,5,36,-4,0,CLE
22006,977,20600738,"FEB 09, 2007",LAL @ TOR,L,43,10,23,0.435,1,4,0.25,4,4,1,1,8,9,5,3,1,3,1,25,9,0,TOR
22006,977,20600735,"FEB 08, 2007",LAL @ DET,L,38,5,13,0.385,2,5,0.4,6,6,1,1,4,5,5,2,0,8,1,18,-25,0,DET
22006,977,20600714,"FEB 05, 2007",LAL @ ATL,W,41,10,18,0.556,2,5,0.4,5,6,0.833,1,5,6,4,3,0,3,3,27,4,0,ATL
22006,977,20600699,"FEB 03, 2007",LAL @ WAS,W,44,14,26,0.538,2,5,0.4,9,10,0.9,2,4,6,6,2,0,4,3,39,14,0,WAS
22006,977,20600691,"FEB 02, 2007",LAL @ IND,L,40,7,25,0.28,2,8,0.25,6,6,1,0,5,5,4,5,0,4,1,22,-1,0,IND
22006,977,20600678,"JAN 31, 2007",LAL @ BOS,W,41,13,25,0.52,7,9,0.778,10,13,0.769,1,7,8,8,0,2,2,2,43,20,0,BOS
22006,977,20600657,"JAN 28, 2007",LAL vs. SAS,L,46,13,25,0.52,1,2,0.5,4,5,0.8,0,6,6,7,1,1,3,2,31,2,0,SAS
22006,977,20600644,"JAN 26, 2007",LAL vs. CHA,L,50,10,24,0.417,2,5,0.4,10,12,0.833,2,4,6,5,0,0,9,3,32,-7,0,CHA
22006,977,20600614,"JAN 22, 2007",LAL vs. GSW,W,39,11,22,0.5,4,7,0.571,16,19,0.842,1,7,8,1,2,1,5,1,42,7,0,GSW
22006,977,20600598,"JAN 20, 2007",LAL @ NOK,L,38,7,22,0.318,3,7,0.429,6,8,0.75,2,4,6,7,2,1,1,2,23,-10,0,NOP
22006,977,20600580,"JAN 18, 2007",LAL @ DAL,L,34,8,18,0.444,0,3,0,10,11,0.909,1,2,3,5,0,0,6,3,26,-17,0,DAL
22006,977,20600576,"JAN 17, 2007",LAL @ SAS,W,36,12,19,0.632,0,2,0,10,11,0.909,0,6,6,8,1,0,7,2,34,10,0,SAS
22006,977,20600564,"JAN 15, 2007",LAL vs. MIA,W,44,11,24,0.458,0,2,0,3,3,1,1,3,4,8,0,1,1,2,25,2,0,MIA
22006,977,20600539,"JAN 12, 2007",LAL vs. ORL,W,39,9,15,0.6,0,2,0,10,11,0.909,2,6,8,7,1,0,2,3,28,4,0,ORL
22006,977,20600523,"JAN 10, 2007",LAL @ HOU,L,34,6,18,0.333,0,3,0,8,9,0.889,1,5,6,1,1,0,2,2,20,-17,0,HOU
22006,977,20600511,"JAN 09, 2007",LAL @ MEM,L,30,7,15,0.467,2,6,0.333,9,9,1,0,3,3,6,3,2,3,2,25,-16,0,MEM
22006,977,20600504,"JAN 07, 2007",LAL vs. DAL,W,41,9,20,0.45,0,2,0,8,9,0.889,0,8,8,6,1,1,3,3,26,13,0,DAL
22006,977,20600489,"JAN 05, 2007",LAL vs. DEN,W,27,2,9,0.222,1,4,0.25,3,4,0.75,1,4,5,10,0,0,3,3,8,19,0,DEN
22006,977,20600478,"JAN 04, 2007",LAL @ SAC,W,48,11,21,0.524,3,5,0.6,17,20,0.85,3,7,10,9,0,0,4,5,42,6,0,SAC
22006,977,20600456,"DEC 31, 2006",LAL vs. PHI,W,39,15,22,0.682,3,6,0.5,2,2,1,1,7,8,6,1,0,2,1,35,13,0,PHI
22006,977,20600431,"DEC 29, 2006",LAL @ CHA,L,54,22,45,0.489,4,11,0.364,10,12,0.833,0,5,5,4,0,0,4,6,58,5,0,CHA
22006,977,20600418,"DEC 27, 2006",LAL @ ORL,W,36,8,22,0.364,0,3,0,11,12,0.917,0,3,3,7,2,1,3,4,27,11,0,ORL
22006,977,20600403,"DEC 25, 2006",LAL @ MIA,L,38,4,17,0.235,0,4,0,8,9,0.889,0,2,2,4,1,0,3,4,16,-19,0,MIA
22006,977,20600381,"DEC 22, 2006",LAL @ NJN,W,40,4,13,0.308,2,5,0.4,11,12,0.917,0,6,6,11,0,0,3,4,21,2,0,BKN
22006,977,20600372,"DEC 20, 2006",LAL @ MIN,W,30,10,17,0.588,0,1,0,4,6,0.667,0,3,3,6,2,1,2,2,24,-10,0,MIN
22006,977,20600362,"DEC 19, 2006",LAL @ CHI,L,38,6,19,0.316,0,5,0,7,8,0.875,0,3,3,4,0,1,4,6,19,-6,0,CHI
22006,977,20600355,"DEC 17, 2006",LAL vs. WAS,L,46,15,24,0.625,7,11,0.636,8,10,0.8,2,6,8,10,1,1,4,5,45,6,0,WAS
22006,977,20600340,"DEC 15, 2006",LAL vs. HOU,W,54,17,38,0.447,5,8,0.625,14,16,0.875,0,10,10,8,2,1,5,1,53,20,0,HOU
22006,977,20600324,"DEC 13, 2006",LAL @ DAL,L,43,9,18,0.5,1,6,0.167,14,17,0.824,2,5,7,4,2,1,4,3,33,-4,0,DAL
22006,977,20600311,"DEC 12, 2006",LAL @ HOU,W,42,8,26,0.308,2,8,0.25,5,6,0.833,0,8,8,7,1,0,4,3,23,18,0,HOU
22006,977,20600299,"DEC 10, 2006",LAL vs. SAS,W,40,13,25,0.52,4,5,0.8,4,4,1,2,6,8,1,3,0,4,2,34,2,0,SAS
22006,977,20600270,"DEC 06, 2006",LAL vs. NOK,L,36,10,17,0.588,2,6,0.333,2,2,1,0,2,2,4,2,0,1,3,24,-8,0,NOP
22006,977,20600254,"DEC 04, 2006",LAL vs. IND,W,21,7,16,0.438,3,8,0.375,4,4,1,2,1,3,2,3,1,2,1,21,22,0,IND
22006,977,20600242,"DEC 02, 2006",LAL @ LAC,W,40,11,23,0.478,0,4,0,7,8,0.875,1,4,5,3,1,0,7,3,29,2,0,LAC
22006,977,20600223,"NOV 30, 2006",LAL vs. UTA,W,34,19,26,0.731,2,3,0.667,12,15,0.8,0,4,4,3,0,1,1,5,52,22,0,UTA
22006,977,20600212,"NOV 28, 2006",LAL vs. MIL,L,41,7,23,0.304,6,14,0.429,7,7,1,1,1,2,4,1,1,1,5,27,10,0,MIL
22006,977,20600199,"NOV 26, 2006",LAL vs. NJN,W,42,8,24,0.333,1,4,0.25,2,4,0.5,2,4,6,10,0,0,2,3,19,3,0,BKN
22006,977,20600181,"NOV 24, 2006",LAL @ UTA,L,41,9,18,0.5,2,6,0.333,7,10,0.7,0,5,5,2,1,1,0,1,27,-12,0,UTA
22006,977,20600157,"NOV 21, 2006",LAL vs. LAC,W,38,12,23,0.522,1,1,1,15,18,0.833,2,3,5,5,3,0,1,4,40,13,0,LAC
22006,977,20600142,"NOV 19, 2006",LAL vs. CHI,W,40,5,14,0.357,1,1,1,7,8,0.875,0,4,4,4,2,0,4,3,18,3,0,CHI
22006,977,20600127,"NOV 17, 2006",LAL vs. TOR,W,40,10,19,0.526,0,2,0,11,12,0.917,1,10,11,7,0,0,6,2,31,4,0,TOR
22006,977,20600096,"NOV 12, 2006",LAL vs. MEM,W,38,7,17,0.412,1,3,0.333,6,7,0.857,1,5,6,6,0,0,5,2,21,9,0,MEM
22006,977,20600081,"NOV 10, 2006",LAL vs. DET,L,36,5,11,0.455,1,4,0.25,8,9,0.889,0,3,3,2,4,0,3,2,19,-21,0,DET
22006,977,20600066,"NOV 08, 2006",LAL @ POR,L,36,12,19,0.632,1,5,0.2,7,9,0.778,1,2,3,1,1,0,6,4,32,-12,0,POR
22006,977,20600057,"NOV 07, 2006",LAL vs. MIN,W,36,5,7,0.714,0,0,0,7,7,1,1,3,4,6,2,0,5,3,17,9,0,MIN
22006,977,20600044,"NOV 05, 2006",LAL @ SEA,L,39,4,10,0.4,0,4,0,7,8,0.875,0,4,4,9,1,0,3,5,15,-2,0,OKC
22006,977,20600029,"NOV 03, 2006",LAL vs. SEA,W,40,8,15,0.533,0,0,0,7,10,0.7,0,4,4,6,1,0,6,3,23,13,0,OKC
22005,977,20501229,"APR 19, 2006",LAL vs. NOK,W,29,13,26,0.5,4,10,0.4,5,5,1,1,4,5,3,3,0,1,2,35,30,0,NOP
22005,977,20501196,"APR 16, 2006",LAL vs. PHX,W,39,11,28,0.393,1,5,0.2,20,23,0.87,2,6,8,5,3,0,1,2,43,9,0,PHX
22005,977,20501185,"APR 14, 2006",LAL vs. POR,W,44,17,28,0.607,5,10,0.5,11,14,0.786,1,5,6,1,5,0,3,4,50,19,0,POR
22005,977,20501161,"APR 11, 2006",LAL vs. GSW,W,34,10,22,0.455,2,8,0.25,9,14,0.643,1,3,4,5,2,0,1,4,31,24,0,GSW
22005,977,20501148,"APR 09, 2006",LAL vs. LAC,W,48,14,27,0.519,3,7,0.429,7,9,0.778,0,5,5,5,3,0,4,4,38,16,0,LAC
22005,977,20501130,"APR 07, 2006",LAL @ PHX,L,42,19,33,0.576,5,11,0.455,8,10,0.8,0,5,5,3,1,0,2,3,51,-6,0,PHX
22005,977,20501120,"APR 06, 2006",LAL @ DEN,L,46,13,32,0.406,3,7,0.429,13,14,0.929,3,5,8,1,0,0,3,5,42,-5,0,DEN
22005,977,20501089,"APR 02, 2006",LAL vs. HOU,W,22,19,32,0.594,3,5,0.6,2,2,1,1,2,3,6,1,0,2,3,43,14,0,HOU
22005,977,20501078,"MAR 31, 2006",LAL @ SEA,W,47,17,38,0.447,1,4,0.25,8,8,1,1,4,5,4,1,1,6,3,43,15,0,OKC
22005,977,20501066,"MAR 30, 2006",LAL vs. SAS,L,38,9,26,0.346,0,6,0,5,5,1,1,6,7,2,1,1,6,3,23,-24,0,SAS
22005,977,20501042,"MAR 26, 2006",LAL vs. NOK,W,41,10,19,0.526,1,3,0.333,9,11,0.818,0,5,5,2,3,0,4,3,30,10,0,NOP
22005,977,20501026,"MAR 24, 2006",LAL vs. MIL,W,44,12,26,0.462,5,10,0.5,14,14,1,0,5,5,2,0,0,4,2,43,14,0,MIL
22005,977,20501010,"MAR 22, 2006",LAL vs. SAC,W,40,11,20,0.55,2,3,0.667,4,6,0.667,0,5,5,4,3,0,4,2,28,9,0,SAC
22005,977,20500988,"MAR 20, 2006",LAL @ BOS,W,41,18,39,0.462,0,5,0,7,10,0.7,2,3,5,4,5,0,2,3,43,6,0,BOS
22005,977,20500981,"MAR 19, 2006",LAL @ CLE,L,45,15,33,0.455,1,4,0.25,7,7,1,0,6,6,5,3,1,3,4,38,2,0,CLE
22005,977,20500968,"MAR 17, 2006",LAL @ NJN,L,45,9,24,0.375,2,8,0.25,4,4,1,0,2,2,11,1,1,7,5,24,-4,0,BKN
22005,977,20500959,"MAR 15, 2006",LAL vs. MIN,W,42,12,25,0.48,0,3,0,1,1,1,0,1,1,3,1,1,2,1,25,-2,0,MIN
22005,977,20500948,"MAR 14, 2006",LAL @ SAC,L,45,12,28,0.429,4,8,0.5,2,3,0.667,2,5,7,7,1,1,3,3,30,-8,0,SAC
22005,977,20500930,"MAR 12, 2006",LAL vs. SEA,L,44,8,29,0.276,2,13,0.154,4,5,0.8,1,4,5,7,2,0,5,2,22,0,0,OKC
22005,977,20500916,"MAR 10, 2006",LAL @ SAS,W,43,11,29,0.379,1,5,0.2,6,7,0.857,0,4,4,4,2,0,2,1,29,7,0,SAS
22005,977,20500903,"MAR 08, 2006",LAL @ NOK,W,44,12,33,0.364,2,6,0.333,14,16,0.875,4,2,6,1,3,1,2,2,40,9,0,NOP
22005,977,20500888,"MAR 06, 2006",LAL vs. SAS,L,41,17,32,0.531,3,8,0.375,6,6,1,0,6,6,3,0,0,2,2,43,-4,0,SAS
22005,977,20500873,"MAR 04, 2006",LAL vs. DET,W,36,13,26,0.5,1,3,0.333,13,13,1,0,5,5,4,0,0,2,3,40,14,0,DET
22005,977,20500865,"MAR 03, 2006",LAL @ GSW,W,42,11,29,0.379,4,8,0.5,16,18,0.889,0,4,4,5,3,0,6,3,42,23,0,GSW
22005,977,20500852,"MAR 01, 2006",LAL @ POR,L,41,10,27,0.37,0,6,0,15,15,1,0,6,6,5,2,0,4,3,35,-8,0,POR
22005,977,20500841,"FEB 28, 2006",LAL vs. ORL,W,44,11,20,0.55,4,9,0.444,2,2,1,1,3,4,8,3,0,2,2,28,17,0,ORL
22005,977,20500826,"FEB 26, 2006",LAL vs. BOS,L,40,11,23,0.478,3,8,0.375,15,17,0.882,1,7,8,6,1,0,3,5,40,-7,0,BOS
22005,977,20500813,"FEB 24, 2006",LAL @ LAC,L,43,12,29,0.414,5,11,0.455,10,12,0.833,0,4,4,8,2,0,5,3,39,-16,0,LAC
22005,977,20500802,"FEB 23, 2006",LAL vs. SAC,W,36,14,27,0.519,4,7,0.571,4,4,1,0,6,6,10,2,0,1,4,36,29,0,SAC
22005,977,20500790,"FEB 21, 2006",LAL vs. POR,W,42,11,19,0.579,5,8,0.625,0,1,0,0,6,6,4,5,1,2,2,27,17,0,POR
22005,977,20500775,"FEB 15, 2006",LAL vs. ATL,L,47,14,28,0.5,5,14,0.357,6,12,0.5,2,1,3,9,2,0,4,3,39,0,0,ATL
22005,977,20500756,"FEB 13, 2006",LAL vs. UTA,W,36,6,20,0.3,3,8,0.375,8,8,1,0,4,4,3,7,0,0,2,23,2,0,UTA
22005,977,20500741,"FEB 11, 2006",LAL vs. MEM,L,45,10,28,0.357,1,8,0.125,5,7,0.714,0,4,4,4,2,2,4,3,26,-4,0,MEM
22005,977,20500720,"FEB 08, 2006",LAL @ HOU,W,45,13,29,0.448,2,8,0.25,4,5,0.8,0,3,3,9,6,1,0,1,32,18,0,HOU
22005,977,20500709,"FEB 07, 2006",LAL @ DAL,L,42,5,22,0.227,3,11,0.273,11,13,0.846,0,4,4,4,3,0,4,4,24,-4,0,DAL
22005,977,20500689,"FEB 04, 2006",LAL @ NOK,L,38,13,26,0.5,5,11,0.455,4,5,0.8,0,6,6,5,0,0,7,5,35,-9,0,NOP
22005,977,20500679,"FEB 03, 2006",LAL @ CHA,L,41,12,18,0.667,2,7,0.286,9,9,1,0,9,9,5,4,0,7,2,35,-8,0,CHA
22005,977,20500664,"FEB 01, 2006",LAL @ IND,L,36,8,24,0.333,2,8,0.25,8,9,0.889,0,5,5,2,4,1,1,3,26,-22,0,IND
22005,977,20500658,"JAN 31, 2006",LAL @ NYK,W,33,7,17,0.412,3,8,0.375,23,26,0.885,1,2,3,3,4,0,3,4,40,18,0,NYK
22005,977,20500646,"JAN 29, 2006",LAL @ DET,L,42,12,28,0.429,3,11,0.273,12,14,0.857,0,6,6,3,1,0,3,3,39,-10,0,DET
22005,977,20500631,"JAN 27, 2006",LAL vs. GSW,W,49,7,22,0.318,2,4,0.5,14,16,0.875,0,5,5,8,0,0,6,3,30,0,0,GSW
22005,977,20500591,"JAN 22, 2006",LAL vs. TOR,W,42,28,46,0.609,7,13,0.538,18,20,0.9,2,4,6,2,3,1,3,1,81,25,0,TOR
22005,977,20500573,"JAN 20, 2006",LAL @ PHX,L,40,12,33,0.364,4,12,0.333,9,9,1,0,2,2,2,3,0,4,4,37,-17,0,PHX
22005,977,20500563,"JAN 19, 2006",LAL @ SAC,L,44,17,35,0.486,4,12,0.333,13,13,1,0,9,9,4,1,0,4,2,51,-13,0,SAC
22005,977,20500547,"JAN 16, 2006",LAL vs. MIA,W,41,13,24,0.542,2,5,0.4,9,9,1,0,3,3,4,1,0,1,3,37,14,0,MIA
22005,977,20500532,"JAN 14, 2006",LAL @ GSW,W,41,13,28,0.464,1,5,0.2,11,11,1,0,7,7,7,0,0,3,2,38,4,0,GSW
22005,977,20500512,"JAN 12, 2006",LAL vs. CLE,W,37,9,21,0.429,1,5,0.2,8,8,1,0,2,2,2,2,0,5,4,27,-2,0,CLE
22005,977,20500507,"JAN 11, 2006",LAL @ POR,L,45,13,29,0.448,3,13,0.231,12,13,0.923,0,2,2,3,4,0,2,5,41,-8,0,POR
22005,977,20500490,"JAN 09, 2006",LAL vs. IND,W,45,14,32,0.438,2,6,0.333,15,21,0.714,1,9,10,5,1,0,2,4,45,7,0,IND
22005,977,20500480,"JAN 07, 2006",LAL @ LAC,W,45,17,41,0.415,7,15,0.467,9,10,0.9,3,5,8,8,1,0,3,2,50,9,0,LAC
22005,977,20500471,"JAN 06, 2006",LAL vs. PHI,W,35,19,29,0.655,7,7,1,3,4,0.75,0,10,10,2,2,0,7,2,48,23,0,PHI
22005,977,20500412,"DEC 28, 2005",LAL vs. MEM,L,46,13,37,0.351,4,8,0.5,15,19,0.789,2,5,7,4,2,1,2,5,45,-6,0,MEM
22005,977,20500387,"DEC 26, 2005",LAL @ WAS,L,38,10,27,0.37,2,6,0.333,9,10,0.9,0,5,5,2,0,1,5,2,31,-11,0,WAS
22005,977,20500386,"DEC 25, 2005",LAL @ MIA,L,44,12,30,0.4,0,8,0,13,19,0.684,2,6,8,6,0,2,3,5,37,1,0,MIA
22005,977,20500372,"DEC 23, 2005",LAL @ ORL,W,39,6,16,0.375,0,4,0,9,12,0.75,0,2,2,9,0,1,1,3,21,17,0,ORL
22005,977,20500359,"DEC 20, 2005",LAL vs. DAL,W,33,18,31,0.581,4,10,0.4,22,25,0.88,3,5,8,0,3,0,2,3,62,35,0,DAL
22005,977,20500346,"DEC 18, 2005",LAL vs. HOU,L,38,6,13,0.462,1,3,0.333,11,12,0.917,0,2,2,6,2,0,3,2,24,-5,0,HOU
22005,977,20500332,"DEC 16, 2005",LAL vs. WAS,W,37,14,24,0.583,2,3,0.667,11,14,0.786,2,6,8,4,1,1,1,5,41,1,0,WAS
22005,977,20500314,"DEC 14, 2005",LAL @ MEM,W,32,10,17,0.588,2,4,0.5,5,8,0.625,2,6,8,3,1,0,3,2,27,22,0,MEM
22005,977,20500297,"DEC 12, 2005",LAL @ DAL,W,43,15,33,0.455,3,9,0.333,10,12,0.833,2,3,5,2,4,1,2,3,43,-1,0,DAL
22005,977,20500286,"DEC 10, 2005",LAL @ MIN,L,41,11,20,0.55,3,6,0.5,10,12,0.833,0,4,4,3,0,1,7,1,35,-10,0,MIN
22005,977,20500274,"DEC 09, 2005",LAL @ CHI,W,38,9,21,0.429,0,1,0,5,7,0.714,1,8,9,8,1,0,4,2,23,9,0,CHI
22005,977,20500258,"DEC 07, 2005",LAL @ TOR,W,26,5,12,0.417,1,2,0.5,0,2,0,1,1,2,9,0,0,4,2,11,14,0,TOR
22005,977,20500251,"DEC 06, 2005",LAL @ MIL,W,40,14,24,0.583,0,2,0,5,5,1,1,4,5,6,1,1,2,1,33,19,0,MIL
22005,977,20500244,"DEC 04, 2005",LAL vs. CHA,W,40,9,30,0.3,0,4,0,11,12,0.917,2,4,6,4,1,0,2,3,29,11,0,CHA
22005,977,20500228,"DEC 02, 2005",LAL vs. MIN,L,41,9,16,0.563,1,3,0.333,1,2,0.5,3,6,9,8,2,1,1,0,20,-3,0,MIN
22005,977,20500218,"DEC 01, 2005",LAL @ UTA,W,45,11,31,0.355,2,6,0.333,6,9,0.667,2,5,7,3,2,0,2,6,30,1,0,UTA
22005,977,20500203,"NOV 29, 2005",LAL @ SAS,L,42,9,33,0.273,0,6,0,7,8,0.875,1,3,4,0,4,1,3,0,25,-7,0,SAS
22005,977,20500192,"NOV 27, 2005",LAL vs. NJN,L,50,14,36,0.389,4,12,0.333,14,16,0.875,0,3,3,3,2,0,5,5,46,-10,0,BKN
22005,977,20500168,"NOV 24, 2005",LAL vs. SEA,W,39,12,26,0.462,4,5,0.8,6,8,0.75,1,1,2,5,0,0,2,4,34,15,0,OKC
22005,977,20500145,"NOV 20, 2005",LAL vs. CHI,L,46,17,34,0.5,1,4,0.25,8,12,0.667,1,5,6,3,2,0,3,3,43,-5,0,CHI
22005,977,20500130,"NOV 18, 2005",LAL vs. LAC,L,43,12,35,0.343,1,6,0.167,11,12,0.917,1,3,4,5,0,0,2,2,36,-3,0,LAC
22005,977,20500114,"NOV 16, 2005",LAL vs. NYK,W,44,15,36,0.417,0,1,0,12,14,0.857,3,2,5,3,2,1,0,3,42,6,0,NYK
22005,977,20500095,"NOV 14, 2005",LAL @ MEM,L,34,7,18,0.389,0,0,0,4,4,1,0,3,3,2,0,1,4,3,18,-27,0,MEM
22005,977,20500077,"NOV 11, 2005",LAL @ PHI,L,41,7,27,0.259,0,2,0,3,4,0.75,3,6,9,7,1,0,3,4,17,-2,0,PHI
22005,977,20500064,"NOV 09, 2005",LAL @ MIN,L,40,12,26,0.462,0,0,0,4,6,0.667,1,3,4,4,1,0,3,0,28,-11,0,MIN
22005,977,20500051,"NOV 08, 2005",LAL @ ATL,W,38,15,26,0.577,0,0,0,7,11,0.636,1,2,3,5,1,1,1,5,37,12,0,ATL
22005,977,20500045,"NOV 06, 2005",LAL vs. DEN,W,43,16,31,0.516,0,0,0,5,5,1,3,5,8,5,0,1,4,2,37,24,0,DEN
22005,977,20500019,"NOV 03, 2005",LAL vs. PHX,L,41,13,26,0.5,0,2,0,13,14,0.929,2,5,7,5,0,0,3,3,39,4,0,PHX
22005,977,20500016,"NOV 02, 2005",LAL @ DEN,W,44,13,28,0.464,0,1,0,7,7,1,0,5,5,4,1,2,6,4,33,6,0,DEN
22004,977,20401228,"APR 20, 2005",LAL @ POR,L,37,10,20,0.5,0,5,0,17,21,0.81,3,2,5,4,0,0,6,2,37,5,0,POR
22004,977,20401208,"APR 18, 2005",LAL @ GSW,L,37,9,27,0.333,0,4,0,4,6,0.667,3,3,6,5,1,0,6,2,22,-21,0,GSW
22004,977,20401196,"APR 17, 2005",LAL vs. DAL,L,35,9,15,0.6,5,9,0.556,10,11,0.909,4,3,7,9,2,0,8,2,33,-2,0,DAL
22004,977,20401154,"APR 11, 2005",LAL vs. PHO,L,38,8,17,0.471,0,3,0,4,5,0.8,2,3,5,10,1,2,5,2,20,-30,0,PHX
22004,977,20401142,"APR 10, 2005",LAL @ SAC,L,35,8,17,0.471,1,4,0.25,1,2,0.5,1,3,4,6,3,1,2,2,18,-28,0,SAC
22004,977,20401130,"APR 08, 2005",LAL @ SEA,W,40,15,22,0.682,7,11,0.636,5,6,0.833,1,1,2,5,2,1,3,2,42,17,0,OKC
22004,977,20401118,"APR 07, 2005",LAL vs. HOU,L,42,4,19,0.211,2,6,0.333,9,10,0.9,2,8,10,10,1,0,1,2,19,-13,0,HOU
22004,977,20401092,"APR 03, 2005",LAL @ MEM,L,14,4,8,0.5,0,3,0,1,1,1,1,2,3,0,0,0,1,1,9,-16,0,MEM
22004,977,20401082,"APR 02, 2005",LAL @ SAS,L,40,6,19,0.316,1,6,0.167,2,2,1,0,8,8,6,3,0,5,1,15,3,0,SAS
